sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
70,7049,0.027745,-0.100111,0.991691,-2175.65,497.05,178.00
71,7149,0.029737,-0.106311,0.985668,-242.65,9.05,1162.00
72,7259,0.028884,-0.087301,0.989668,-137.65,-39.95,-91.00
73,7359,0.024057,-0.076929,0.991072,6.34,8.04,-80.01
74,7459,0.019277,-0.064102,0.992979,-2.66,7.04,-16.01
75,7569,0.016514,-0.054646,0.994344,-6.65,-5.95,28.00
76,7669,0.014458,-0.046115,0.995834,2.34,1.04,8.99
77,7769,0.012895,-0.039229,0.996167,0.35,9.05,-11.00
78,7869,0.011162,-0.032478,0.997310,8.35,9.05,-16.00
79,7969,0.008738,-0.027601,0.997806,3.35,-4.95,-5.00
80,8079,0.006970,-0.023236,0.997861,-3.66,-9.96,-2.01
81,8179,0.022203,-0.036664,1.054743,-3191.67,1133.03,747.98
82,8289,0.032276,-0.031086,1.000719,-9438.66,338.04,636.99
83,8389,0.018207,-0.088142,1.045711,-10708.65,-1469.95,65.00
84,8489,0.025693,-0.130946,1.061175,-2171.65,-93.95,-101.00
85,8589,0.023415,-0.155592,1.040171,-232.65,-11.95,70.00
